Sample	Taxon	Rank	Counts	Percent
701894994_NA0019790058_4_mouth	Capnocytophaga sputigena	species	13	0.051140833989
701894994_NA0019790058_4_mouth	Proteobacteria	phylum	8061	31.7112509835
701894994_NA0019790058_4_mouth	Gammaproteobacteria	class	2988	11.7545239969
701894994_NA0019790058_4_mouth	Firmicutes	phylum	12950	50.9441384736
701894994_NA0019790058_4_mouth	Peptostreptococcus	genus	12	0.0472069236821
701894994_NA0019790058_4_mouth	Sarcina	genus	4	0.0157356412274
701894994_NA0019790058_4_mouth	Micrococcaceae	family	555	2.1833202203
701894994_NA0019790058_4_mouth	Staphylococcus	genus	2	0.00786782061369
701894994_NA0019790058_4_mouth	Streptococcaceae	family	7904	31.0936270653
701894994_NA0019790058_4_mouth	Streptococcus	genus	7904	31.0936270653
701894994_NA0019790058_4_mouth	Streptococcus gordonii	species	33	0.129819040126
701894994_NA0019790058_4_mouth	Streptococcus mutans	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Streptococcus parasanguinis	species	2428	9.55153422502
701894994_NA0019790058_4_mouth	Gemella	genus	789	3.1038552321
701894994_NA0019790058_4_mouth	Bacillales	order	791	3.11172305271
701894994_NA0019790058_4_mouth	Corynebacteriaceae	family	192	0.755310778914
701894994_NA0019790058_4_mouth	Actinomyces	genus	580	2.28166797797
701894994_NA0019790058_4_mouth	Actinomyces viscosus	species	86	0.338316286389
701894994_NA0019790058_4_mouth	Actinomyces odontolyticus	species	384	1.51062155783
701894994_NA0019790058_4_mouth	Corynebacterium	genus	192	0.755310778914
701894994_NA0019790058_4_mouth	Actinobacteria	class	1335	5.25177025964
701894994_NA0019790058_4_mouth	Mycobacteriaceae	family	4	0.0157356412274
701894994_NA0019790058_4_mouth	Mycobacterium	genus	4	0.0157356412274
701894994_NA0019790058_4_mouth	Actinomycetales	order	580	2.28166797797
701894994_NA0019790058_4_mouth	Rothia dentocariosa	species	24	0.0944138473643
701894994_NA0019790058_4_mouth	Actinomycetaceae	family	580	2.28166797797
701894994_NA0019790058_4_mouth	Mycoplasmatales	order	14	0.0550747442958
701894994_NA0019790058_4_mouth	Mycoplasmataceae	family	14	0.0550747442958
701894994_NA0019790058_4_mouth	Mycoplasma	genus	14	0.0550747442958
701894994_NA0019790058_4_mouth	unclassified Bacteria	no_rank	24	0.0944138473643
701894994_NA0019790058_4_mouth	Tannerella forsythia	species	28	0.110149488592
701894994_NA0019790058_4_mouth	Porphyromonas endodontalis	species	26	0.102281667978
701894994_NA0019790058_4_mouth	Prevotella intermedia	species	60	0.236034618411
701894994_NA0019790058_4_mouth	Prevotella nigrescens	species	49	0.192761605035
701894994_NA0019790058_4_mouth	Prevotella oris	species	9	0.0354051927616
701894994_NA0019790058_4_mouth	Betaproteobacteria	class	4955	19.4925255704
701894994_NA0019790058_4_mouth	Deltaproteobacteria	class	2	0.00786782061369
701894994_NA0019790058_4_mouth	Gemella morbillorum	species	741	2.91502753737
701894994_NA0019790058_4_mouth	Veillonella	genus	3217	12.6553894571
701894994_NA0019790058_4_mouth	Veillonella parvula	species	1636	6.435877262
701894994_NA0019790058_4_mouth	Epsilonproteobacteria	class	116	0.456333595594
701894994_NA0019790058_4_mouth	Propionibacteriaceae	family	4	0.0157356412274
701894994_NA0019790058_4_mouth	Mollicutes	class	14	0.0550747442958
701894994_NA0019790058_4_mouth	Veillonellaceae	family	3242	12.7537372148
701894994_NA0019790058_4_mouth	Clostridiaceae	family	4	0.0157356412274
701894994_NA0019790058_4_mouth	Fusobacteria	phylum	815	3.20613690008
701894994_NA0019790058_4_mouth	Leptotrichia	genus	244	0.95987411487
701894994_NA0019790058_4_mouth	Rothia	genus	555	2.1833202203
701894994_NA0019790058_4_mouth	Kingella	genus	7	0.0275373721479
701894994_NA0019790058_4_mouth	Parvimonas micra	species	16	0.0629425649095
701894994_NA0019790058_4_mouth	Neisseria flava	species	32	0.125885129819
701894994_NA0019790058_4_mouth	Mogibacterium timidum	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Leptotrichia buccalis	species	27	0.106215578285
701894994_NA0019790058_4_mouth	Porphyromonas catoniae	species	838	3.29661683714
701894994_NA0019790058_4_mouth	Corynebacterium matruchotii	species	171	0.67269866247
701894994_NA0019790058_4_mouth	Johnsonella	genus	6	0.0236034618411
701894994_NA0019790058_4_mouth	Catonella	genus	16	0.0629425649095
701894994_NA0019790058_4_mouth	Catonella morbi	species	14	0.0550747442958
701894994_NA0019790058_4_mouth	Filifactor	genus	15	0.0590086546027
701894994_NA0019790058_4_mouth	Capnocytophaga granulosa	species	7	0.0275373721479
701894994_NA0019790058_4_mouth	Abiotrophia	genus	29	0.114083398899
701894994_NA0019790058_4_mouth	Granulicatella adiacens	species	619	2.43509047994
701894994_NA0019790058_4_mouth	Abiotrophia defectiva	species	29	0.114083398899
701894994_NA0019790058_4_mouth	Lautropia	genus	23	0.0904799370574
701894994_NA0019790058_4_mouth	Flavobacteriaceae	family	50	0.196695515342
701894994_NA0019790058_4_mouth	Actinobacillus porcinus	species	23	0.0904799370574
701894994_NA0019790058_4_mouth	Actinomyces meyeri	species	21	0.0826121164437
701894994_NA0019790058_4_mouth	Actinomyces graevenitzii	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Bergeyella	genus	22	0.0865460267506
701894994_NA0019790058_4_mouth	Prevotella pallens	species	20	0.0786782061369
701894994_NA0019790058_4_mouth	Corynebacterium durum	species	21	0.0826121164437
701894994_NA0019790058_4_mouth	Bacteroidetes/Chlorobi group	no_rank	2086	8.20613690008
701894994_NA0019790058_4_mouth	delta/epsilon subdivisions	subphylum	118	0.464201416208
701894994_NA0019790058_4_mouth	Streptococcus peroris	species	7	0.0275373721479
701894994_NA0019790058_4_mouth	Campylobacteraceae	family	116	0.456333595594
701894994_NA0019790058_4_mouth	Tessaracoccus	genus	4	0.0157356412274
701894994_NA0019790058_4_mouth	Alloprevotella tannerae	species	11	0.0432730133753
701894994_NA0019790058_4_mouth	Burkholderiales	order	23	0.0904799370574
701894994_NA0019790058_4_mouth	Centipeda	genus	19	0.0747442958301
701894994_NA0019790058_4_mouth	Centipeda periodontii	species	16	0.0629425649095
701894994_NA0019790058_4_mouth	Trichococcus	genus	2	0.00786782061369
701894994_NA0019790058_4_mouth	Micrococcales	order	555	2.1833202203
701894994_NA0019790058_4_mouth	Corynebacteriales	order	196	0.771046420142
701894994_NA0019790058_4_mouth	Propionibacteriales	order	4	0.0157356412274
701894994_NA0019790058_4_mouth	Mogibacterium	genus	10	0.0393391030685
701894994_NA0019790058_4_mouth	Mogibacterium pumilum	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Staphylococcaceae	family	2	0.00786782061369
701894994_NA0019790058_4_mouth	Bacilli	class	9355	36.8017309205
701894994_NA0019790058_4_mouth	Candidatus Saccharibacteria	phylum	24	0.0944138473643
701894994_NA0019790058_4_mouth	Solobacterium moorei	species	9	0.0354051927616
701894994_NA0019790058_4_mouth	Streptococcus australis	species	4	0.0157356412274
701894994_NA0019790058_4_mouth	Granulicatella	genus	629	2.47442958301
701894994_NA0019790058_4_mouth	Flavobacteriia	class	50	0.196695515342
701894994_NA0019790058_4_mouth	Burkholderiaceae	family	23	0.0904799370574
701894994_NA0019790058_4_mouth	Solobacterium	genus	9	0.0354051927616
701894994_NA0019790058_4_mouth	Erysipelotrichaceae	family	9	0.0354051927616
701894994_NA0019790058_4_mouth	cellular organisms	no_rank	25420	100.0
701894994_NA0019790058_4_mouth	Gemella sp. oral strain A31SC	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Actinomyces sp. oral strain B19SC	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Pasteurellales	order	2988	11.7545239969
701894994_NA0019790058_4_mouth	Granulicatella elegans	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Filifactor alocis	species	15	0.0590086546027
701894994_NA0019790058_4_mouth	Anaeroglobus	genus	2	0.00786782061369
701894994_NA0019790058_4_mouth	Anaeroglobus geminatus	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Leptotrichia wadei	species	23	0.0904799370574
701894994_NA0019790058_4_mouth	Leptotrichia shahii	species	19	0.0747442958301
701894994_NA0019790058_4_mouth	Bacteroidales	order	2030	7.9858379229
701894994_NA0019790058_4_mouth	Porphyromonadaceae	family	932	3.66640440598
701894994_NA0019790058_4_mouth	Prevotellaceae	family	1070	4.20928402832
701894994_NA0019790058_4_mouth	Rothia aeria	species	45	0.177025963808
701894994_NA0019790058_4_mouth	Clostridia	class	305	1.19984264359
701894994_NA0019790058_4_mouth	Clostridiales	order	305	1.19984264359
701894994_NA0019790058_4_mouth	Lachnospiraceae	family	232	0.912667191188
701894994_NA0019790058_4_mouth	Peptostreptococcaceae	family	50	0.196695515342
701894994_NA0019790058_4_mouth	Lactobacillales	order	8564	33.6900078678
701894994_NA0019790058_4_mouth	Aerococcaceae	family	29	0.114083398899
701894994_NA0019790058_4_mouth	Carnobacteriaceae	family	631	2.48229740362
701894994_NA0019790058_4_mouth	Megasphaera micronuciformis	species	23	0.0904799370574
701894994_NA0019790058_4_mouth	Neisseria dentiae	species	3	0.0118017309205
701894994_NA0019790058_4_mouth	Tannerella	genus	28	0.110149488592
701894994_NA0019790058_4_mouth	Bacteroidia	class	2036	8.00944138474
701894994_NA0019790058_4_mouth	Flavobacteriales	order	50	0.196695515342
701894994_NA0019790058_4_mouth	Actinobacteria	phylum	1335	5.25177025964
701894994_NA0019790058_4_mouth	Fusobacteriia	class	815	3.20613690008
701894994_NA0019790058_4_mouth	Fusobacteriales	order	815	3.20613690008
701894994_NA0019790058_4_mouth	Fusobacteriaceae	family	571	2.24626278521
701894994_NA0019790058_4_mouth	Spirochaetes	phylum	91	0.357985837923
701894994_NA0019790058_4_mouth	Spirochaetia	class	91	0.357985837923
701894994_NA0019790058_4_mouth	Neisseriales	order	4932	19.4020456334
701894994_NA0019790058_4_mouth	Desulfobacterales	order	2	0.00786782061369
701894994_NA0019790058_4_mouth	Desulfobulbaceae	family	2	0.00786782061369
701894994_NA0019790058_4_mouth	Campylobacterales	order	116	0.456333595594
701894994_NA0019790058_4_mouth	Selenomonas genomosp. P5	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Oribacterium	genus	140	0.550747442958
701894994_NA0019790058_4_mouth	Actinomyces dentalis	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Streptococcus sp. S16-11	species	9	0.0354051927616
701894994_NA0019790058_4_mouth	Capnocytophaga genosp. AHN8471	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Peptostreptococcus stomatis	species	10	0.0393391030685
701894994_NA0019790058_4_mouth	Bergeyella sp. AF14	species	18	0.0708103855232
701894994_NA0019790058_4_mouth	Aggregatibacter	genus	147	0.578284815106
701894994_NA0019790058_4_mouth	Streptococcus sp. 11aTha1	species	4006	15.7592446892
701894994_NA0019790058_4_mouth	Veillonella rogosae	species	141	0.554681353265
701894994_NA0019790058_4_mouth	Prevotella nanceiensis	species	49	0.192761605035
701894994_NA0019790058_4_mouth	Prevotella maculosa	species	4	0.0157356412274
701894994_NA0019790058_4_mouth	Actinomyces massiliensis	species	6	0.0236034618411
701894994_NA0019790058_4_mouth	Lachnoanaerobaculum saburreum	species	11	0.0432730133753
701894994_NA0019790058_4_mouth	Synergistetes	phylum	44	0.173092053501
701894994_NA0019790058_4_mouth	Erysipelotrichia	class	9	0.0354051927616
701894994_NA0019790058_4_mouth	Erysipelotrichales	order	9	0.0354051927616
701894994_NA0019790058_4_mouth	Mycoplasma sp. M221-9	species	14	0.0550747442958
701894994_NA0019790058_4_mouth	Clostridiales incertae sedis	no_rank	19	0.0747442958301
701894994_NA0019790058_4_mouth	Bacillales incertae sedis	no_rank	789	3.1038552321
701894994_NA0019790058_4_mouth	Bacillales Family XI. Incertae Sedis	no_rank	789	3.1038552321
701894994_NA0019790058_4_mouth	Parvimonas	genus	16	0.0629425649095
701894994_NA0019790058_4_mouth	Clostridiales Family XIII. Incertae Sedis	family	19	0.0747442958301
701894994_NA0019790058_4_mouth	Tenericutes	phylum	14	0.0550747442958
701894994_NA0019790058_4_mouth	Lautropia sp. TeTO	species	23	0.0904799370574
701894994_NA0019790058_4_mouth	Synergistia	class	44	0.173092053501
701894994_NA0019790058_4_mouth	Synergistales	order	44	0.173092053501
701894994_NA0019790058_4_mouth	Synergistaceae	family	44	0.173092053501
701894994_NA0019790058_4_mouth	Fretibacterium fastidiosum	species	17	0.0668764752164
701894994_NA0019790058_4_mouth	Leptotrichia sp. oral taxon 225	species	4	0.0157356412274
701894994_NA0019790058_4_mouth	Alloprevotella rava	species	22	0.0865460267506
701894994_NA0019790058_4_mouth	Veillonella sp. oral taxon 780	species	12	0.0472069236821
701894994_NA0019790058_4_mouth	Desulfobulbus sp. oral taxon 041	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Oribacterium sp. oral taxon 108	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Leptotrichia sp. PTE15	species	17	0.0668764752164
701894994_NA0019790058_4_mouth	Stomatobaculum longum	species	4	0.0157356412274
701894994_NA0019790058_4_mouth	Selenomonadales	order	23	0.0904799370574
701894994_NA0019790058_4_mouth	Negativicutes	class	3265	12.8442171518
701894994_NA0019790058_4_mouth	Veillonella sp. CM60	species	138	0.542879622345
701894994_NA0019790058_4_mouth	Actinomyces sp. ICM41	species	5	0.0196695515342
701894994_NA0019790058_4_mouth	Fusobacterium sp. ACB2	species	9	0.0354051927616
701894994_NA0019790058_4_mouth	Oribacterium sp. CM12	species	130	0.51140833989
701894994_NA0019790058_4_mouth	Veillonella sp. MSA12	species	74	0.291109362707
701894994_NA0019790058_4_mouth	Lachnoanaerobaculum sp. OBRC5-5	species	19	0.0747442958301
701894994_NA0019790058_4_mouth	Actinomyces sp. ZSY-1	species	6	0.0236034618411
701894994_NA0019790058_4_mouth	Fusobacterium sp. OBRC1	species	206	0.81038552321
701894994_NA0019790058_4_mouth	Veillonella sp. JL-2	species	134	0.527143981117
701894994_NA0019790058_4_mouth	Actinomyces sp. ICM39	species	11	0.0432730133753
701894994_NA0019790058_4_mouth	Actinomyces sp. ICM58	species	11	0.0432730133753
701894994_NA0019790058_4_mouth	Neisseria oralis	species	98	0.385523210071
701894994_NA0019790058_4_mouth	Actinomyces sp. ph3	species	30	0.118017309205
701894994_NA0019790058_4_mouth	Leptotrichiaceae	family	244	0.95987411487
701894994_NA0019790058_4_mouth	Lachnoanaerobaculum	genus	30	0.118017309205
701894994_NA0019790058_4_mouth	Streptococcus sp. GMD6S	species	32	0.125885129819
701894994_NA0019790058_4_mouth	Stomatobaculum	genus	40	0.157356412274
701894994_NA0019790058_4_mouth	Peptostreptococcus sp. MV1	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Streptococcus sp. 2011_Oral_MS_A3	species	1360	5.35011801731
701894994_NA0019790058_4_mouth	Streptococcus sp. 2011_Oral_MS_D12	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Veillonella sp. 2011_Ileo_VSA_E1	species	7	0.0275373721479
701894994_NA0019790058_4_mouth	Veillonella sp. 2011_Oral_VSA_B12	species	16	0.0629425649095
701894994_NA0019790058_4_mouth	Veillonella sp. 2011_Oral_VSA_D12	species	18	0.0708103855232
701894994_NA0019790058_4_mouth	Veillonella sp. 2011_Oral_VSA_D3	species	983	3.86703383163
701894994_NA0019790058_4_mouth	Rothia sp. THG-N7	species	438	1.7230527144
701894994_NA0019790058_4_mouth	Alloprevotella	genus	65	0.255704169945
701894994_NA0019790058_4_mouth	Porphyromonas sp. S8 86-12	species	2	0.00786782061369
701894994_NA0019790058_4_mouth	Candidatus Saccharimonas	genus	11	0.0432730133753
701894994_NA0019790058_4_mouth	Tessaracoccus lapidicaptus	species	4	0.0157356412274
701894994_NA0019790058_4_mouth	Fretibacterium	genus	44	0.173092053501
701894994_NA0019790058_4_mouth	Streptococcus sp. 3244O2	species	11	0.0432730133753
701894994_NA0019790058_4_mouth	Peptoclostridium	genus	6	0.0236034618411
701894994_NA0019790058_4_mouth	Peptoniphilaceae	family	16	0.0629425649095
701894994_NA0019790058_4_mouth	Tissierellia	class	16	0.0629425649095
701894994_NA0019790058_4_mouth	Tissierellales	order	16	0.0629425649095
701894994_NA0019790058_4_mouth	Bacteria candidate phyla	no_rank	24	0.0944138473643
701894994_NA0019790058_4_mouth	FCB group	no_rank	2086	8.20613690008
701894994_NA0019790058_4_mouth	Terrabacteria group	no_rank	14299	56.2509834776
701894994_NA0019790058_4_mouth	Veillonellales	order	3242	12.7537372148
701894994_NA0019790058_4_mouth	Selenomonadaceae	family	23	0.0904799370574
701894994_NA0019790058_4_mouth	Tannerellaceae	family	28	0.110149488592
701895000_NA0019790607_4_mouth	root	root	52226	100.0
701895000_NA0019790607_4_mouth	Bacteria	superkingdom	52226	100.0
701895000_NA0019790607_4_mouth	Spirochaetales	order	393	0.752498755409
701895000_NA0019790607_4_mouth	Campylobacter	genus	489	0.93631524528
701895000_NA0019790607_4_mouth	Campylobacter concisus	species	253	0.484433041014
701895000_NA0019790607_4_mouth	Campylobacter rectus	species	98	0.187646000077
701895000_NA0019790607_4_mouth	Flavobacterium	genus	6	0.0114885306169
701895000_NA0019790607_4_mouth	Neisseriaceae	family	10086	19.3122199671
701895000_NA0019790607_4_mouth	Neisseria	genus	10036	19.2164822119
701895000_NA0019790607_4_mouth	Neisseria cinerea	species	121	0.231685367442
701895000_NA0019790607_4_mouth	Neisseria meningitidis	species	3	0.00574426530847
701895000_NA0019790607_4_mouth	Neisseria mucosa	species	7904	15.1342243327
701895000_NA0019790607_4_mouth	Neisseria elongata	species	31	0.0593574081875
701895000_NA0019790607_4_mouth	Neisseria macacae	species	1476	2.82617853177
701895000_NA0019790607_4_mouth	Kingella oralis	species	8	0.0153180408226
701895000_NA0019790607_4_mouth	Eikenella	genus	38	0.0727606939072
701895000_NA0019790607_4_mouth	Eikenella corrodens	species	38	0.0727606939072
701895000_NA0019790607_4_mouth	Enterobacteriaceae	family	15	0.0287213265423
701895000_NA0019790607_4_mouth	Klebsiella	genus	10	0.0191475510282
701895000_NA0019790607_4_mouth	Kluyvera	genus	5	0.00957377551411
701895000_NA0019790607_4_mouth	Pasteurellaceae	family	6629	12.6929115766
701895000_NA0019790607_4_mouth	Actinobacillus	genus	13	0.0248918163367
701895000_NA0019790607_4_mouth	Aggregatibacter actinomycetemcomitans	species	30	0.0574426530847
701895000_NA0019790607_4_mouth	Haemophilus	genus	6224	11.91743576
701895000_NA0019790607_4_mouth	Haemophilus influenzae	species	348	0.666334775782
701895000_NA0019790607_4_mouth	Haemophilus parainfluenzae	species	5829	11.1611074944
701895000_NA0019790607_4_mouth	Aggregatibacter aphrophilus	species	135	0.258491938881
701895000_NA0019790607_4_mouth	Aggregatibacter segnis	species	227	0.434649408341
701895000_NA0019790607_4_mouth	Bacteroidaceae	family	580	1.11055795964
701895000_NA0019790607_4_mouth	Bacteroides	genus	580	1.11055795964
701895000_NA0019790607_4_mouth	Bacteroides uniformis	species	77	0.147436142917
